"BehaviorSpace results (NetLogo 7.0.2)","Table version 2.0"
"CVD_Risk_Behaviour_1.nlogox"
"wf_sweep"
"07/24/2026 02:00:29:408 +0530"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"-16","16","-16","16"
"[run number]","influence_weight_friend","[step]","report-mean-risk","death-count","count people","rewiring-events","report-mean-friends"
"13","0.29","15","3.996078431372549","4","255","111","9.231372549019607"
"9","0.25","118","4.013651877133106","31","293","704","9.399317406143345"
"15","0.29","11","4.073593073593074","1","231","78","9.593073593073592"
"9","0.25","119","4.010238907849829","31","293","704","9.399317406143345"
"15","0.29","12","4.073913043478261","2","230","78","9.547826086956523"
"16","0.29","1","4.115537848605578","0","251","34","9.434262948207172"
"9","0.25","120","4.013745704467354","31","291","704","9.333333333333334"
"16","0.29","2","4.120481927710843","0","249","34","9.349397590361447"
"14","0.29","13","3.7406015037593985","1","266","83","9.210526315789474"
"16","0.29","3","4.121951219512195","0","246","34","9.235772357723578"
"14","0.29","14","4.132075471698113","1","265","83","9.169811320754716"
"13","0.29","16","3.9960629921259843","4","254","119","9.251968503937007"
"12","0.29","112","4.121621621621622","30","296","636","9.121621621621621"
"14","0.29","15","4.129770992366412","1","262","83","9.053435114503817"
"13","0.29","17","3.992094861660079","4","253","119","9.209486166007904"
"12","0.29","113","4.118243243243243","30","296","636","9.121621621621621"
"13","0.29","18","3.988095238095238","4","252","119","9.166666666666666"
"12","0.29","114","4.122033898305085","30","295","636","9.084745762711865"
"15","0.29","13","3.8244897959183675","2","245","92","9.379591836734694"
"15","0.29","14","4.090534979423868","2","243","92","9.292181069958847"
"15","0.29","15","4.090909090909091","3","242","92","9.24793388429752"
"17","0.29","0","3.911214953271028","0","214","0","9.102803738317757"
"14","0.29","16","4.145593869731801","1","261","98","9.18007662835249"
"16","0.29","4","4.122950819672131","0","244","70","9.442622950819672"
"16","0.29","5","4.122950819672131","0","244","70","9.442622950819672"
"14","0.29","17","4.155038759689923","1","258","98","9.054263565891473"
"13","0.29","19","3.988","5","250","142","9.28"
"16","0.29","6","4.122950819672131","0","244","70","9.442622950819672"
"12","0.29","115","4.11864406779661","30","295","652","9.193220338983052"
"14","0.29","18","4.155038759689923","1","258","98","9.054263565891473"
"13","0.29","20","3.9879518072289155","5","249","142","9.236947791164658"
"13","0.29","21","3.9879518072289155","5","249","142","9.236947791164658"
"15","0.29","16","4.095041322314049","3","242","108","9.380165289256198"
"12","0.29","116","4.119047619047619","30","294","652","9.156462585034014"
"17","0.29","1","3.9766355140186915","0","214","29","9.373831775700934"
"12","0.29","117","4.119047619047619","30","294","652","9.156462585034014"
"15","0.29","17","4.086776859504132","3","242","108","9.380165289256198"
"17","0.29","2","3.9626168224299065","0","214","29","9.373831775700934"
"15","0.29","18","4.086776859504132","3","242","108","9.380165289256198"
"16","0.29","7","4.1234567901234565","0","243","90","9.563786008230453"
"17","0.29","3","3.97196261682243","0","214","29","9.373831775700934"
"14","0.29","19","4.155038759689923","1","258","113","9.170542635658915"
"13","0.29","22","3.9878542510121457","5","247","159","9.295546558704453"
"16","0.29","8","4.131687242798354","0","243","90","9.563786008230453"
"16","0.29","9","4.136363636363637","0","242","90","9.52892561983471"
"14","0.29","20","4.155038759689923","1","258","113","9.170542635658915"
"13","0.29","23","3.983673469387755","6","245","159","9.208163265306123"
"15","0.29","19","4.087136929460581","3","241","114","9.385892116182573"
"14","0.29","21","4.155642023346304","1","257","113","9.136186770428015"
"13","0.29","24","3.9795081967213113","6","244","159","9.163934426229508"
"12","0.29","118","4.1160409556314","30","293","664","9.249146757679181"
"15","0.29","20","4.0875","3","240","114","9.341666666666667"
"17","0.29","4","3.9624413145539905","0","213","41","9.43661971830986"
"12","0.29","119","4.1160409556314","30","293","664","9.249146757679181"
"15","0.29","21","4.087866108786611","3","239","114","9.297071129707113"
"17","0.29","5","3.9624413145539905","0","213","41","9.43661971830986"
"12","0.29","120","4.1160409556314","30","293","664","9.249146757679181"
"16","0.29","10","4.141078838174274","1","241","106","9.62655601659751"
"17","0.29","6","3.9624413145539905","0","213","41","9.43661971830986"
"16","0.29","11","4.141078838174274","1","241","106","9.62655601659751"
"14","0.29","22","4.155642023346304","1","257","130","9.268482490272374"
"16","0.29","12","4.141666666666667","1","240","106","9.583333333333334"
"15","0.29","22","4.087866108786611","3","239","128","9.414225941422593"
"14","0.29","23","4.155642023346304","1","257","130","9.268482490272374"
"15","0.29","23","4.088235294117647","3","238","128","9.369747899159664"
"14","0.29","24","4.1568627450980395","1","255","130","9.184313725490195"
"15","0.29","24","4.084388185654008","3","237","128","9.324894514767932"
"17","0.29","7","3.9624413145539905","0","213","55","9.568075117370892"
"13","0.29","25","3.8070866141732282","6","254","181","9.362204724409448"
"17","0.29","8","3.9624413145539905","0","213","55","9.568075117370892"
"13","0.29","26","4.015748031496063","6","254","181","9.362204724409448"
"17","0.29","9","3.9622641509433962","0","212","55","9.518867924528301"
"18","0.29","0","3.954954954954955","0","222","0","9.108108108108109"
"13","0.29","27","4.0199203187251","7","251","181","9.235059760956176"
"16","0.29","13","3.9288537549407114","1","253","120","9.470355731225297"
"16","0.29","14","4.173913043478261","1","253","120","9.470355731225297"
"15","0.29","25","3.6946564885496183","3","262","138","9.091603053435115"
"16","0.29","15","4.170634920634921","1","252","120","9.428571428571429"
"17","0.29","10","3.962085308056872","1","211","72","9.630331753554502"
"15","0.29","26","4.091954022988506","3","261","138","9.049808429118775"
"14","0.29","25","3.84","1","275","145","9.185454545454546"
"17","0.29","11","3.962085308056872","1","211","72","9.630331753554502"
"18","0.29","1","4.013574660633484","1","221","23","9.294117647058824"
"13","0.29","28","4.01195219123506","7","251","197","9.362549800796813"
"15","0.29","27","4.091954022988506","3","261","138","9.049808429118775"
"14","0.29","26","4.130909090909091","1","275","145","9.185454545454546"
"17","0.29","12","3.962085308056872","1","211","72","9.630331753554502"
"18","0.29","2","3.981818181818182","1","220","23","9.272727272727273"
"13","0.29","29","4.016064257028113","7","249","197","9.27710843373494"
"14","0.29","27","4.134545454545455","1","275","145","9.185454545454546"
"18","0.29","3","3.9817351598173514","1","219","23","9.223744292237443"
"16","0.29","16","4.166666666666667","1","252","126","9.476190476190476"
"13","0.29","30","4.016194331983805","8","247","197","9.19838056680162"
"16","0.29","17","4.166666666666667","1","252","126","9.476190476190476"
"16","0.29","18","4.168","1","250","126","9.4"
"15","0.29","28","4.088461538461538","4","260","149","9.092307692307692"
"15","0.29","29","4.0926640926640925","5","259","149","9.05019305019305"
"14","0.29","28","4.141818181818182","1","275","151","9.229090909090909"
"17","0.29","13","3.68","1","225","82","9.324444444444444"
"18","0.29","4","3.9954337899543377","1","219","52","9.488584474885844"
"13","0.29","31","4.016260162601626","9","246","221","9.34959349593496"
"14","0.29","29","4.156934306569343","1","274","151","9.18978102189781"
"15","0.29","30","4.089147286821706","5","258","149","9.007751937984496"
"18","0.29","5","3.9954337899543377","1","219","52","9.488584474885844"
"17","0.29","14","3.9466666666666668","1","225","82","9.324444444444444"
"13","0.29","32","4.012295081967213","9","244","221","9.311475409836065"
"16","0.29","19","4.168674698795181","1","249","141","9.477911646586346"
"17","0.29","15","3.9555555555555557","1","225","82","9.324444444444444"
"14","0.29","30","4.157509157509158","1","273","151","9.15018315018315"
"18","0.29","6","3.9954128440366974","1","218","52","9.440366972477063"
"13","0.29","33","4.012396694214876","10","242","221","9.223140495867769"
"16","0.29","20","4.169354838709677","1","248","141","9.435483870967742"
"16","0.29","21","4.170731707317073","1","246","141","9.422764227642276"
"17","0.29","16","3.955357142857143","1","224","87","9.321428571428571"
"18","0.29","7","3.9953703703703702","1","216","64","9.462962962962964"
"15","0.29","31","4.09375","7","256","169","9.078125"
"17","0.29","17","3.954954954954955","3","222","87","9.225225225225225"
"14","0.29","31","4.1611721611721615","1","273","167","9.267399267399268"
"15","0.29","32","4.08984375","7","256","169","9.078125"
"18","0.29","8","3.9953488372093022","1","215","64","9.413953488372092"
"17","0.29","18","3.954954954954955","3","222","87","9.225225225225225"
"14","0.29","32","4.164835164835165","1","273","167","9.267399267399268"
"13","0.29","34","4.008298755186722","10","241","245","9.385892116182573"
"18","0.29","9","3.9953271028037385","1","214","64","9.373831775700934"
"15","0.29","33","4.09375","7","256","169","9.078125"
"16","0.29","22","4.170731707317073","1","246","149","9.487804878048781"
"13","0.29","35","4.004149377593361","10","241","245","9.385892116182573"
"14","0.29","33","4.164835164835165","1","273","167","9.267399267399268"
"16","0.29","23","4.170731707317073","1","246","149","9.487804878048781"
"13","0.29","36","4.004149377593361","10","241","245","9.385892116182573"
"16","0.29","24","4.171428571428572","2","245","149","9.444897959183674"
"17","0.29","19","3.95","3","220","101","9.254545454545454"
"18","0.29","10","3.995305164319249","1","213","82","9.492957746478874"
"17","0.29","20","3.9454545454545453","3","220","101","9.254545454545454"
"18","0.29","11","3.995305164319249","1","213","82","9.492957746478874"
"15","0.29","34","4.09375","7","256","188","9.2265625"
"14","0.29","34","4.161764705882353","2","272","177","9.301470588235293"
"17","0.29","21","3.9454545454545453","3","220","101","9.254545454545454"
"18","0.29","12","3.995305164319249","1","213","82","9.492957746478874"
"15","0.29","35","4.08984375","7","256","188","9.2265625"
"14","0.29","35","4.162361623616236","2","271","177","9.261992619926199"
"15","0.29","36","4.09375","7","256","188","9.2265625"
"14","0.29","36","4.162361623616236","2","271","177","9.261992619926199"
"16","0.29","25","3.9921875","2","256","162","9.3359375"
"13","0.29","37","3.8134920634920637","10","252","257","9.396825396825397"
"16","0.29","26","4.19140625","2","256","162","9.3359375"
"13","0.29","38","3.992063492063492","10","252","257","9.396825396825397"
"17","0.29","22","3.9493087557603688","3","217","110","9.225806451612904"
"16","0.29","27","4.188235294117647","3","255","162","9.294117647058824"
"13","0.29","39","3.992","10","250","257","9.32"
"17","0.29","23","3.953917050691244","3","217","110","9.225806451612904"
"18","0.29","13","3.867579908675799","1","219","93","9.470319634703197"
"17","0.29","24","3.953488372093023","4","215","110","9.153488372093022"
"18","0.29","14","4.009174311926605","1","218","93","9.422018348623853"
"18","0.29","15","4.009174311926605","1","218","93","9.422018348623853"
"16","0.29","28","4.181102362204724","3","254","169","9.307086614173228"
"16","0.29","29","4.166666666666667","4","252","169","9.23015873015873"
"15","0.29","37","3.778985507246377","7","276","195","9.130434782608695"
"13","0.29","40","3.992","10","250","271","9.432"
"14","0.29","37","3.943859649122807","3","285","189","9.242105263157894"
"16","0.29","30","4.156","5","250","169","9.152"
"15","0.29","38","4.094890510948905","9","274","195","9.05109489051095"
"13","0.29","41","4","10","250","271","9.432"
"14","0.29","38","4.176056338028169","3","284","189","9.204225352112676"
"18","0.29","16","4.009174311926605","1","218","108","9.559633027522937"
"15","0.29","39","4.091240875912408","9","274","195","9.05109489051095"
"13","0.29","42","4.008064516129032","10","248","271","9.346774193548388"
"18","0.29","17","4.009216589861751","1","217","108","9.557603686635945"
"14","0.29","39","4.180212014134276","3","283","189","9.1660777385159"
"18","0.29","18","4.0092592592592595","1","216","108","9.50925925925926"
"17","0.29","25","3.5564853556485354","4","239","128","9.03765690376569"
"17","0.29","26","3.9831932773109244","4","238","128","8.991596638655462"
"17","0.29","27","3.9745762711864407","6","236","128","8.898305084745763"
"16","0.29","31","4.153225806451613","6","248","189","9.233870967741936"
"18","0.29","19","4.0093023255813955","1","215","116","9.553488372093023"
"13","0.29","43","4.016129032258065","10","248","282","9.435483870967742"
"16","0.29","32","4.153846153846154","6","247","189","9.190283400809717"
"18","0.29","20","4.018691588785047","1","214","116","9.514018691588785"
"15","0.29","40","4.094890510948905","9","274","208","9.145985401459853"
"13","0.29","44","4.016129032258065","10","248","282","9.435483870967742"
"16","0.29","33","4.154471544715447","6","246","189","9.146341463414634"
"14","0.29","40","4.180212014134276","3","283","204","9.27208480565371"
"18","0.29","21","4.02803738317757","1","214","116","9.514018691588785"
"13","0.29","45","4.016129032258065","10","248","282","9.435483870967742"
